"","species","lon","lat","month","year","present"
"4169","Pleurotus ostreatus",-8.7375,52.6458333333333,2,2012,0
"4170","Pleurotus ostreatus",3.80416666666667,51.1458333333333,7,2016,0
"4171","Pleurotus ostreatus",2.32916666666667,50.9708333333333,1,1994,0
"4172","Pleurotus ostreatus",-9.87916666666667,51.9958333333333,4,2009,0
"4173","Pleurotus ostreatus",2.62083333333333,49.3625,7,2003,0
"4174","Pleurotus ostreatus",-0.654166666666667,52.3291666666667,6,1985,0
"4175","Pleurotus ostreatus",-9.70416666666667,51.8791666666667,9,2011,0
"4176","Pleurotus ostreatus",-8.07083333333333,51.8958333333333,11,2007,0
"4177","Pleurotus ostreatus",-3.9875,54.9875,5,2002,0
"4178","Pleurotus ostreatus",-3.30416666666667,54.5458333333333,10,2003,0
"4179","Pleurotus ostreatus",-1.3125,51.9458333333333,7,1992,0
"4180","Pleurotus ostreatus",-7.77916666666667,52.9625,5,1982,0
"4181","Pleurotus ostreatus",-1.32083333333333,53.3875,9,1991,0
"4182","Pleurotus ostreatus",-1.50416666666667,54.2125,10,2009,0
"4183","Pleurotus ostreatus",1.8625,49.6291666666667,1,2015,0
"4184","Pleurotus ostreatus",-0.0541666666666671,52.5625,6,1996,0
"4185","Pleurotus ostreatus",-4.87916666666667,51.9458333333333,1,2013,0
"4186","Pleurotus ostreatus",-7.17083333333333,55.2458333333333,12,2007,0
"4187","Pleurotus ostreatus",-8.67916666666667,53.5458333333333,10,1993,0
"4188","Pleurotus ostreatus",-7.27916666666667,54.4541666666667,6,1995,0
"4189","Pleurotus ostreatus",-1.75416666666667,49.5125,1,2017,0
"4190","Pleurotus ostreatus",-0.145833333333334,50.9041666666667,12,2002,0
"4191","Pleurotus ostreatus",-4.2125,51.0875,7,2016,0
"4192","Pleurotus ostreatus",-3.9125,56.1125,5,1993,0
"4193","Pleurotus ostreatus",-5.22083333333333,57.4875,8,1997,0
"4194","Pleurotus ostreatus",-4.57916666666667,57.4375,2,2000,0
"4195","Pleurotus ostreatus",-3.1375,51.8958333333333,3,1980,0
"4196","Pleurotus ostreatus",-1.02083333333333,54.2041666666667,10,2017,0
"4197","Pleurotus ostreatus",3.24583333333333,49.4375,10,2000,0
"4198","Pleurotus ostreatus",-2.37083333333333,55.2791666666667,3,2006,0
"4199","Pleurotus ostreatus",-4.50416666666667,50.9541666666667,11,2001,0
"4200","Pleurotus ostreatus",-1.4875,51.4791666666667,6,1982,0
"4201","Pleurotus ostreatus",-7.47083333333333,52.9791666666667,3,2020,0
"4202","Pleurotus ostreatus",-3.45416666666667,57.5541666666667,1,2001,0
"4203","Pleurotus ostreatus",-2.62916666666667,54.6958333333333,2,1998,0
"4204","Pleurotus ostreatus",-3.92916666666667,52.3958333333333,7,1999,0
"4205","Pleurotus ostreatus",1.72083333333333,50.8041666666667,3,2006,0
"4206","Pleurotus ostreatus",-2.75416666666667,55.1208333333333,9,1983,0
"4207","Pleurotus ostreatus",-3.2875,54.8208333333333,11,1988,0
"4208","Pleurotus ostreatus",-6.2125,58.3875,1,2012,0
"4209","Pleurotus ostreatus",-8.74583333333333,53.7125,12,2004,0
"4210","Pleurotus ostreatus",-1.17916666666667,51.5041666666667,1,2013,0
"4211","Pleurotus ostreatus",-4.87083333333333,51.6541666666667,4,2005,0
"4212","Pleurotus ostreatus",0.270833333333334,49.1125,6,2008,0
"4213","Pleurotus ostreatus",3.59583333333333,51.5375,3,2005,0
"4214","Pleurotus ostreatus",-5.82083333333333,57.1541666666667,6,1980,0
"4215","Pleurotus ostreatus",-2.60416666666667,52.1708333333333,7,1996,0
"4216","Pleurotus ostreatus",-4.09583333333333,57.3208333333333,3,1987,0
"4217","Pleurotus ostreatus",-5.7375,57.6625,9,1994,0
"4218","Pleurotus ostreatus",-3.50416666666667,52.8208333333333,6,1981,0
"4219","Pleurotus ostreatus",-3.1375,56.9208333333333,10,1982,0
"4220","Pleurotus ostreatus",-4.92916666666667,56.3791666666667,9,2005,0
"4221","Pleurotus ostreatus",0.9375,52.2625,3,2012,0
"4222","Pleurotus ostreatus",3.6375,50.5875,6,2008,0
"4223","Pleurotus ostreatus",-1.6625,51.5041666666667,7,2020,0
"4224","Pleurotus ostreatus",-9.32916666666667,51.5125,10,2017,0
"4225","Pleurotus ostreatus",-4.72083333333333,56.0875,1,1986,0
"4226","Pleurotus ostreatus",-0.429166666666667,51.9125,3,1998,0
"4227","Pleurotus ostreatus",-2.20416666666667,51.2125,7,1988,0
"4228","Pleurotus ostreatus",-1.67083333333333,53.9541666666667,6,1989,0
"4229","Pleurotus ostreatus",-1.99583333333333,54.0041666666667,6,2013,0
"4230","Pleurotus ostreatus",0.5875,49.0875,10,2017,0
"4231","Pleurotus ostreatus",-7.1125,54.4291666666667,5,2018,0
"4232","Pleurotus ostreatus",-2.7375,52.3041666666667,4,2019,0
"4233","Pleurotus ostreatus",-8.0125,53.3458333333333,2,1992,0
"4234","Pleurotus ostreatus",-7.74583333333333,52.8958333333333,1,2020,0
"4235","Pleurotus ostreatus",-1.77083333333333,53.3291666666667,12,1993,0
"4236","Pleurotus ostreatus",-1.74583333333333,53.9125,3,2012,0
"4237","Pleurotus ostreatus",-3.22083333333333,58.5958333333333,3,2020,0
"4238","Pleurotus ostreatus",-4.9875,57.7541666666667,6,2005,0
"4239","Pleurotus ostreatus",-2.72916666666667,55.1625,12,2013,0
"4240","Pleurotus ostreatus",-6.9125,53.4875,2,2020,0
"4241","Pleurotus ostreatus",0.595833333333333,51.8791666666667,12,2015,0
"4242","Pleurotus ostreatus",0.637499999999999,52.8625,6,1980,0
"4243","Pleurotus ostreatus",-6.72083333333333,52.5291666666667,8,1995,0
"4244","Pleurotus ostreatus",2.9625,49.7791666666667,12,2014,0
"4245","Pleurotus ostreatus",-2.64583333333333,54.5791666666667,12,1990,0
"4246","Pleurotus ostreatus",3.97916666666667,51.2375,7,2000,0
"4247","Pleurotus ostreatus",0.454166666666666,51.7625,8,1980,0
"4248","Pleurotus ostreatus",-8.82916666666667,53.4125,3,2012,0
"4249","Pleurotus ostreatus",-4.2875,54.8875,6,2015,0
"4250","Pleurotus ostreatus",-4.90416666666667,58.2041666666667,3,1986,0
"4251","Pleurotus ostreatus",-1.15416666666667,50.9541666666667,5,1992,0
"4252","Pleurotus ostreatus",-3.32083333333333,57.1625,5,1997,0
"4253","Pleurotus ostreatus",-1.62083333333333,51.0958333333333,8,2001,0
"4254","Pleurotus ostreatus",-7.49583333333333,53.8541666666667,6,2009,0
"4255","Pleurotus ostreatus",-3.29583333333333,50.8541666666667,1,1981,0
"4256","Pleurotus ostreatus",-4.7875,56.6375,10,1989,0
"4257","Pleurotus ostreatus",-2.2625,52.8958333333333,6,2001,0
"4258","Pleurotus ostreatus",2.62916666666667,49.3208333333333,9,1995,0
"4259","Pleurotus ostreatus",-0.229166666666666,51.5375,2,1982,0
"4260","Pleurotus ostreatus",3.00416666666667,49.8708333333333,5,1988,0
"4261","Pleurotus ostreatus",-1.74583333333333,50.8875,6,1982,0
"4262","Pleurotus ostreatus",0.120833333333334,51.7708333333333,2,2010,0
"4263","Pleurotus ostreatus",-8.04583333333333,55.0708333333333,12,1998,0
"4264","Pleurotus ostreatus",-1.5875,51.8208333333333,7,1989,0
"4265","Pleurotus ostreatus",-3.0375,50.9125,6,2006,0
"4266","Pleurotus ostreatus",-3.80416666666667,50.3958333333333,10,1989,0
"4267","Pleurotus ostreatus",-2.8375,56.5208333333333,7,1998,0
"4268","Pleurotus ostreatus",0.6625,49.1041666666667,6,2007,0
"4269","Pleurotus ostreatus",-7.77083333333333,52.3958333333333,2,1990,0
"4270","Pleurotus ostreatus",-7.4625,54.7875,6,1986,0
"4271","Pleurotus ostreatus",-1.27083333333333,53.2291666666667,4,2015,0
"4272","Pleurotus ostreatus",-8.1375,52.1958333333333,1,1985,0
"4273","Pleurotus ostreatus",-4.79583333333333,51.9541666666667,4,2012,0
"4274","Pleurotus ostreatus",-3.40416666666667,55.9291666666667,10,2002,0
"4275","Pleurotus ostreatus",-9.04583333333333,53.8958333333333,9,1983,0
"4276","Pleurotus ostreatus",-2.59583333333333,55.6541666666667,10,1997,0
"4277","Pleurotus ostreatus",-2.1875,55.4958333333333,1,2000,0
"4278","Pleurotus ostreatus",-2.7375,52.4041666666667,5,1991,0
"4279","Pleurotus ostreatus",-5.67083333333333,56.7625,10,2001,0
"4280","Pleurotus ostreatus",-9.7625,53.3541666666667,3,2000,0
"4281","Pleurotus ostreatus",-0.179166666666667,50.9208333333333,4,1985,0
"4282","Pleurotus ostreatus",-5.69583333333333,56.6375,10,2018,0
"4283","Pleurotus ostreatus",3.45416666666667,50.8708333333333,10,2011,0
"4284","Pleurotus ostreatus",-7.1875,52.4041666666667,3,1986,0
"4285","Pleurotus ostreatus",3.92083333333333,51.2958333333333,7,2007,0
"4286","Pleurotus ostreatus",-0.445833333333333,52.3208333333333,9,2008,0
"4287","Pleurotus ostreatus",-6.47916666666667,52.3375,9,2016,0
"4288","Pleurotus ostreatus",-0.0374999999999996,52.6958333333333,10,1985,0
"4289","Pleurotus ostreatus",-4.95416666666667,55.0458333333333,11,2003,0
"4290","Pleurotus ostreatus",-5.94583333333333,54.4208333333333,5,2000,0
"4291","Pleurotus ostreatus",-2.34583333333333,52.3125,5,1980,0
"4292","Pleurotus ostreatus",-2.42083333333333,52.7791666666667,6,2008,0
"4293","Pleurotus ostreatus",-6.47083333333333,53.5375,8,1991,0
"4294","Pleurotus ostreatus",-2.2125,50.9541666666667,1,2012,0
"4295","Pleurotus ostreatus",-6.4375,57.3875,3,1988,0
"4296","Pleurotus ostreatus",-1.77083333333333,53.8791666666667,8,1993,0
"4297","Pleurotus ostreatus",-1.97083333333333,55.3708333333333,11,1997,0
"4298","Pleurotus ostreatus",1.22916666666667,49.7958333333333,5,1985,0
"4299","Pleurotus ostreatus",2.37916666666667,49.1125,12,1991,0
"4300","Pleurotus ostreatus",-0.2875,52.1041666666667,12,1986,0
"4301","Pleurotus ostreatus",2.17916666666667,50.7291666666667,9,1982,0
"4302","Pleurotus ostreatus",0.345833333333333,50.9458333333333,10,1989,0
"4303","Pleurotus ostreatus",-3.0875,56.5541666666667,4,1998,0
"4304","Pleurotus ostreatus",-3.82916666666667,57.0375,11,1997,0
"4305","Pleurotus ostreatus",-3.82916666666667,55.2125,4,1981,0
"4306","Pleurotus ostreatus",-3.25416666666667,51.7125,6,2003,0
"4307","Pleurotus ostreatus",-3.75416666666667,56.1541666666667,3,2015,0
"4308","Pleurotus ostreatus",0.4125,52.1791666666667,8,2007,0
"4309","Pleurotus ostreatus",-7.32916666666667,53.3541666666667,2,1982,0
"4310","Pleurotus ostreatus",-2.02916666666667,53.4458333333333,6,2010,0
"4311","Pleurotus ostreatus",-4.8125,57.9458333333333,10,2018,0
"4312","Pleurotus ostreatus",0.829166666666666,49.6875,3,2007,0
"4313","Pleurotus ostreatus",-7.6875,53.2958333333333,1,2000,0
"4314","Pleurotus ostreatus",-1.22916666666667,54.2958333333333,6,2016,0
"4315","Pleurotus ostreatus",-6.7625,54.1625,4,2002,0
"4316","Pleurotus ostreatus",-1.9375,54.4041666666667,2,1986,0
"4317","Pleurotus ostreatus",1.77083333333333,50.6375,6,2019,0
"4318","Pleurotus ostreatus",-5.09583333333333,57.9125,5,2012,0
"4319","Pleurotus ostreatus",1.37916666666667,52.5541666666667,12,1983,0
"4320","Pleurotus ostreatus",-8.8375,53.1125,10,2011,0
"4321","Pleurotus ostreatus",-3.07916666666667,56.8791666666667,2,1987,0
"4322","Pleurotus ostreatus",-2.14583333333333,53.7875,12,2014,0
"4323","Pleurotus ostreatus",-8.6875,53.8625,4,2018,0
"4324","Pleurotus ostreatus",0.595833333333333,50.9875,3,1999,0
"4325","Pleurotus ostreatus",-9.20416666666667,52.7041666666667,12,2007,0
"4326","Pleurotus ostreatus",-0.604166666666666,51.1958333333333,10,1994,0
"4327","Pleurotus ostreatus",2.39583333333333,50.0791666666667,6,1992,0
"4328","Pleurotus ostreatus",-1.02916666666667,53.6041666666667,3,1990,0
"4329","Pleurotus ostreatus",-7.15416666666667,52.9041666666667,10,2005,0
"4330","Pleurotus ostreatus",-1.47916666666667,50.9791666666667,10,1995,0
"4331","Pleurotus ostreatus",-8.0625,52.8625,6,2012,0
"4332","Pleurotus ostreatus",-0.445833333333333,51.5625,2,1987,0
"4333","Pleurotus ostreatus",-3.6625,58.1541666666667,5,1997,0
"4334","Pleurotus ostreatus",-8.54583333333333,51.8958333333333,5,1988,0
"4335","Pleurotus ostreatus",-2.74583333333333,57.4875,8,1996,0
"4336","Pleurotus ostreatus",-8.8625,53.3208333333333,12,1993,0
"4337","Pleurotus ostreatus",-1.89583333333333,53.9458333333333,4,1997,0
"4338","Pleurotus ostreatus",-4.12916666666667,50.7125,8,2005,0
"4339","Pleurotus ostreatus",-3.12916666666667,52.3375,7,2015,0
"4340","Pleurotus ostreatus",-9.54583333333333,53.7291666666667,6,1982,0
"4341","Pleurotus ostreatus",-0.895833333333334,52.2125,3,2008,0
"4342","Pleurotus ostreatus",1.92916666666667,50.4041666666667,1,2009,0
"4343","Pleurotus ostreatus",-2.20416666666667,53.8791666666667,11,2009,0
"4344","Pleurotus ostreatus",-8.1875,51.8208333333333,3,2011,0
"4345","Pleurotus ostreatus",3.10416666666667,50.6541666666667,9,2009,0
"4346","Pleurotus ostreatus",-1.72083333333333,51.6125,7,1991,0
"4347","Pleurotus ostreatus",-7.47083333333333,54.2125,7,2010,0
"4348","Pleurotus ostreatus",-9.0375,52.4375,3,1984,0
"4349","Pleurotus ostreatus",-3.79583333333333,55.8875,8,1999,0
"4350","Pleurotus ostreatus",-5.52916666666667,57.7041666666667,9,1981,0
"4351","Pleurotus ostreatus",-5.60416666666667,55.4208333333333,3,2004,0
"4352","Pleurotus ostreatus",-2.7875,53.6875,2,2013,0
"4353","Pleurotus ostreatus",-8.2375,54.6625,12,2007,0
"4354","Pleurotus ostreatus",-0.5625,51.9291666666667,1,2018,0
"4355","Pleurotus ostreatus",-0.854166666666666,60.8208333333333,10,2015,0
"4356","Pleurotus ostreatus",-3.15416666666667,56.4875,8,1982,0
"4357","Pleurotus ostreatus",-4.72916666666667,56.5625,2,2012,0
"4358","Pleurotus ostreatus",-2.2125,50.9291666666667,4,2011,0
"4359","Pleurotus ostreatus",2.82083333333333,50.9625,5,2012,0
"4360","Pleurotus ostreatus",-9.0625,54.0041666666667,2,1991,0
"4361","Pleurotus ostreatus",-9.7875,52.4375,5,2002,0
"4362","Pleurotus ostreatus",-2.32083333333333,53.2125,5,2011,0
"4363","Pleurotus ostreatus",-6.12083333333333,57.2041666666667,7,1981,0
"4364","Pleurotus ostreatus",2.65416666666667,49.7791666666667,8,2015,0
"4365","Pleurotus ostreatus",-4.72083333333333,58.2291666666667,8,2012,0
"4366","Pleurotus ostreatus",3.69583333333333,50.1375,12,1999,0
"4367","Pleurotus ostreatus",-7.94583333333333,52.6875,7,2002,0
"4368","Pleurotus ostreatus",-8.07083333333333,53.1958333333333,8,1995,0
"4369","Pleurotus ostreatus",-0.979166666666666,53.8791666666667,6,1999,0
"4370","Pleurotus ostreatus",-3.62916666666667,55.2708333333333,10,2011,0
"4371","Pleurotus ostreatus",-2.57083333333333,57.1791666666667,12,2014,0
"4372","Pleurotus ostreatus",-1.6625,55.3625,5,1996,0
"4373","Pleurotus ostreatus",-1.8125,54.4625,7,1994,0
"4374","Pleurotus ostreatus",-0.695833333333333,51.9958333333333,9,1998,0
"4375","Pleurotus ostreatus",2.22083333333333,50.3541666666667,11,2005,0
"4376","Pleurotus ostreatus",-0.620833333333334,52.5708333333333,5,2010,0
"4377","Pleurotus ostreatus",-3.6125,52.1541666666667,3,1992,0
"4378","Pleurotus ostreatus",0.645833333333334,51.1625,5,2007,0
"4379","Pleurotus ostreatus",-3.32083333333333,55.6125,9,1983,0
"4380","Pleurotus ostreatus",-2.39583333333333,51.0875,8,2007,0
"4381","Pleurotus ostreatus",-1.9375,54.9541666666667,3,2013,0
"4382","Pleurotus ostreatus",-7.14583333333333,53.2375,3,1996,0
"4383","Pleurotus ostreatus",-3.35416666666667,51.4958333333333,1,1987,0
"4384","Pleurotus ostreatus",-3.54583333333333,54.5041666666667,12,2019,0
"4385","Pleurotus ostreatus",3.95416666666667,50.2625,5,1993,0
"4386","Pleurotus ostreatus",-1.57916666666667,52.1125,6,2005,0
"4387","Pleurotus ostreatus",-8.89583333333333,53.9791666666667,1,1984,0
"4388","Pleurotus ostreatus",1.17916666666667,51.1208333333333,5,2013,0
"4389","Pleurotus ostreatus",-4.10416666666667,52.2708333333333,2,1982,0
"4390","Pleurotus ostreatus",-5.8875,54.8958333333333,5,1986,0
"4391","Pleurotus ostreatus",-0.2875,53.8375,8,2011,0
"4392","Pleurotus ostreatus",-6.37916666666667,53.0458333333333,3,1989,0
"4393","Pleurotus ostreatus",-0.854166666666666,54.3291666666667,8,2000,0
"4394","Pleurotus ostreatus",-0.362500000000001,51.4791666666667,1,1995,0
"4395","Pleurotus ostreatus",-2.22916666666667,52.9708333333333,5,2009,0
"4396","Pleurotus ostreatus",2.5875,49.2375,2,2019,0
"4397","Pleurotus ostreatus",-2.4625,55.1958333333333,2,1989,0
"4398","Pleurotus ostreatus",-2.6625,57.3125,1,2007,0
"4399","Pleurotus ostreatus",-4.6625,52.0041666666667,11,2017,0
"4400","Pleurotus ostreatus",-4.25416666666667,57.7875,12,2004,0
"4401","Pleurotus ostreatus",-1.72916666666667,51.8791666666667,10,2006,0
"4402","Pleurotus ostreatus",-3.84583333333333,56.1958333333333,8,1981,0
"4403","Pleurotus ostreatus",-6.8625,56.4958333333333,9,1990,0
"4404","Pleurotus ostreatus",-4.09583333333333,52.3458333333333,11,1986,0
"4405","Pleurotus ostreatus",1.47916666666667,52.6541666666667,9,2017,0
"4406","Pleurotus ostreatus",-8.72083333333333,54.2375,12,1983,0
"4407","Pleurotus ostreatus",-6.99583333333333,53.2708333333333,12,1984,0
"4408","Pleurotus ostreatus",-1.9125,53.3791666666667,6,2001,0
"4409","Pleurotus ostreatus",-6.80416666666667,53.4541666666667,6,2003,0
"4410","Pleurotus ostreatus",-6.12916666666667,54.8375,1,2010,0
"4411","Pleurotus ostreatus",-2.17083333333333,51.9541666666667,2,2008,0
"4412","Pleurotus ostreatus",-4.0375,55.2041666666667,10,2002,0
"4413","Pleurotus ostreatus",3.82083333333333,50.8125,9,1994,0
"4414","Pleurotus ostreatus",-0.0208333333333339,52.2291666666667,9,1991,0
"4415","Pleurotus ostreatus",-0.4625,54.2041666666667,4,2014,0
"4416","Pleurotus ostreatus",-2.97916666666667,54.3875,8,2009,0
"4417","Pleurotus ostreatus",-5.1375,58.0958333333333,3,2018,0
"4418","Pleurotus ostreatus",-1.92083333333333,54.3375,5,1981,0
"4419","Pleurotus ostreatus",-1.32083333333333,49.1875,8,1991,0
"4420","Pleurotus ostreatus",3.92083333333333,49.8125,2,2018,0
"4421","Pleurotus ostreatus",-9.39583333333333,52.2958333333333,7,1984,0
"4422","Pleurotus ostreatus",-4.49583333333333,57.6791666666667,2,1991,0
"4423","Pleurotus ostreatus",-1.92083333333333,54.4041666666667,5,1997,0
"4424","Pleurotus ostreatus",-2.02083333333333,51.2791666666667,4,2011,0
"4425","Pleurotus ostreatus",-1.2875,60.4791666666667,7,2011,0
"4426","Pleurotus ostreatus",0.5375,49.4625,9,1985,0
"4427","Pleurotus ostreatus",2.2375,50.2041666666667,4,2018,0
"4428","Pleurotus ostreatus",-1.2875,49.6458333333333,3,2009,0
"4429","Pleurotus ostreatus",-1.6375,49.3458333333333,3,2001,0
"4430","Pleurotus ostreatus",-2.42916666666667,55.9708333333333,11,1986,0
"4431","Pleurotus ostreatus",-8.6125,54.0791666666667,3,1995,0
"4432","Pleurotus ostreatus",-8.57083333333333,53.7791666666667,6,2009,0
"4433","Pleurotus ostreatus",-8.75416666666667,52.4875,6,1987,0
"4434","Pleurotus ostreatus",-2.37083333333333,54.9625,3,1986,0
"4435","Pleurotus ostreatus",-7.3875,53.2041666666667,8,2020,0
"4436","Pleurotus ostreatus",0.270833333333334,49.3375,5,1985,0
"4437","Pleurotus ostreatus",-4.22083333333333,50.9458333333333,7,1980,0
"4438","Pleurotus ostreatus",3.47916666666667,49.2541666666667,10,2006,0
"4439","Pleurotus ostreatus",-8.6625,52.3541666666667,7,2002,0
"4440","Pleurotus ostreatus",-1.72083333333333,53.7958333333333,7,1982,0
"4441","Pleurotus ostreatus",-2.67916666666667,55.5708333333333,6,1984,0
"4442","Pleurotus ostreatus",0.345833333333333,51.8625,4,1987,0
"4443","Pleurotus ostreatus",-5.50416666666667,56.7041666666667,12,1985,0
"4444","Pleurotus ostreatus",-2.75416666666667,51.7708333333333,8,2004,0
"4445","Pleurotus ostreatus",-0.504166666666666,54.1708333333333,11,2019,0
"4446","Pleurotus ostreatus",-0.795833333333334,54.3708333333333,7,2020,0
"4447","Pleurotus ostreatus",-3.12083333333333,57.0791666666667,8,2010,0
"4448","Pleurotus ostreatus",-8.30416666666667,54.4375,8,2003,0
"4449","Pleurotus ostreatus",-1.80416666666667,53.3291666666667,1,2006,0
"4450","Pleurotus ostreatus",-4.47083333333333,55.8375,8,1996,0
"4451","Pleurotus ostreatus",-7.92916666666667,54.4125,2,2005,0
"4452","Pleurotus ostreatus",-8.87083333333333,53.7875,7,2009,0
"4453","Pleurotus ostreatus",-4.0375,58.5208333333333,5,2000,0
"4454","Pleurotus ostreatus",-1.6125,49.5791666666667,9,1982,0
"4455","Pleurotus ostreatus",1.04583333333333,49.5125,8,2020,0
"4456","Pleurotus ostreatus",-2.54583333333333,51.3708333333333,3,2011,0
"4457","Pleurotus ostreatus",-0.720833333333333,50.8875,4,1995,0
"4458","Pleurotus ostreatus",-1.42083333333333,54.2041666666667,9,2010,0
"4459","Pleurotus ostreatus",-1.4875,53.1291666666667,11,1995,0
"4460","Pleurotus ostreatus",-1.85416666666667,55.4958333333333,8,1989,0
"4461","Pleurotus ostreatus",-4.22083333333333,51.1375,2,2009,0
"4462","Pleurotus ostreatus",-3.4125,54.2958333333333,9,2005,0
"4463","Pleurotus ostreatus",-4.67916666666667,54.1041666666667,8,1992,0
"4464","Pleurotus ostreatus",-1.65416666666667,53.9458333333333,12,2008,0
"4465","Pleurotus ostreatus",-1.47916666666667,49.3625,8,1992,0
"4466","Pleurotus ostreatus",-8.27083333333333,53.3875,10,2012,0
"4467","Pleurotus ostreatus",2.22916666666667,50.5291666666667,7,2009,0
"4468","Pleurotus ostreatus",-2.45416666666667,52.5958333333333,10,1990,0
"4469","Pleurotus ostreatus",1.47916666666667,52.0958333333333,10,1986,0
"4470","Pleurotus ostreatus",2.39583333333333,49.3958333333333,5,2007,0
"4471","Pleurotus ostreatus",-1.0125,51.1458333333333,8,1999,0
"4472","Pleurotus ostreatus",-3.94583333333333,50.8125,2,2014,0
"4473","Pleurotus ostreatus",-6.57083333333333,53.6958333333333,4,2000,0
"4474","Pleurotus ostreatus",-7.97083333333333,52.7208333333333,7,2019,0
"4475","Pleurotus ostreatus",-3.67916666666667,58.2541666666667,12,2013,0
"4476","Pleurotus ostreatus",-7.44583333333333,53.2791666666667,4,1982,0
"4477","Pleurotus ostreatus",-3.24583333333333,55.3208333333333,1,2003,0
"4478","Pleurotus ostreatus",-2.90416666666667,53.6625,5,1992,0
"4479","Pleurotus ostreatus",-6.02916666666667,54.1208333333333,1,2007,0
"4480","Pleurotus ostreatus",-0.487500000000001,50.9625,4,1986,0
"4481","Pleurotus ostreatus",-0.395833333333334,53.3625,12,2009,0
"4482","Pleurotus ostreatus",-3.00416666666667,52.1041666666667,6,1983,0
"4483","Pleurotus ostreatus",-3.4625,50.7041666666667,10,2003,0
"4484","Pleurotus ostreatus",-3.59583333333333,53.1958333333333,4,1984,0
"4485","Pleurotus ostreatus",-3.9375,58.5291666666667,7,1993,0
"4486","Pleurotus ostreatus",3.59583333333333,51.3541666666667,11,2020,0
"4487","Pleurotus ostreatus",-6.57083333333333,53.4208333333333,3,2016,0
"4488","Pleurotus ostreatus",-1.57916666666667,49.2541666666667,3,2018,0
"4489","Pleurotus ostreatus",-3.07083333333333,54.3708333333333,2,2004,0
"4490","Pleurotus ostreatus",-1.3375,51.0208333333333,6,1997,0
"4491","Pleurotus ostreatus",-6.04583333333333,54.6875,8,1988,0
"4492","Pleurotus ostreatus",-8.34583333333333,53.7875,9,1990,0
"4493","Pleurotus ostreatus",-8.35416666666667,54.7375,10,2004,0
"4494","Pleurotus ostreatus",-2.0375,55.5541666666667,1,2003,0
"4495","Pleurotus ostreatus",-8.30416666666667,53.3541666666667,8,2013,0
"4496","Pleurotus ostreatus",-3.22916666666667,58.9458333333333,4,1999,0
"4497","Pleurotus ostreatus",-4.09583333333333,57.9708333333333,5,1981,0
"4498","Pleurotus ostreatus",0.995833333333334,52.1375,5,1992,0
"4499","Pleurotus ostreatus",0.829166666666666,51.2791666666667,11,2012,0
"4500","Pleurotus ostreatus",2.00416666666667,50.8541666666667,5,2004,0
"4501","Pleurotus ostreatus",-6.2125,53.3458333333333,9,2000,0
"4502","Pleurotus ostreatus",-0.179166666666667,49.2208333333333,6,1984,0
"4503","Pleurotus ostreatus",-3.57083333333333,55.2875,9,2003,0
"4504","Pleurotus ostreatus",-1.34583333333333,54.7791666666667,10,1986,0
"4505","Pleurotus ostreatus",0.0124999999999993,49.0625,1,2011,0
"4506","Pleurotus ostreatus",0.154166666666667,49.1375,2,1987,0
"4507","Pleurotus ostreatus",-0.154166666666667,53.5375,5,1994,0
"4508","Pleurotus ostreatus",-3.82083333333333,53.2791666666667,3,1989,0
"4509","Pleurotus ostreatus",3.42083333333333,51.2208333333333,11,2011,0
"4510","Pleurotus ostreatus",-8.1375,54.3375,6,2002,0
"4511","Pleurotus ostreatus",0.2125,52.5375,7,1983,0
"4512","Pleurotus ostreatus",0.529166666666667,49.3041666666667,3,1991,0
"4513","Pleurotus ostreatus",-2.72916666666667,57.2708333333333,11,2002,0
"4514","Pleurotus ostreatus",-3.47083333333333,52.4875,9,1999,0
"4515","Pleurotus ostreatus",-2.8875,51.2875,12,1997,0
"4516","Pleurotus ostreatus",-1.22083333333333,54.5791666666667,8,2002,0
"4517","Pleurotus ostreatus",-8.75416666666667,54.2375,12,2002,0
"4518","Pleurotus ostreatus",-1.52916666666667,49.4291666666667,8,2000,0
"4519","Pleurotus ostreatus",-4.04583333333333,57.7875,8,1983,0
"4520","Pleurotus ostreatus",3.8625,50.7791666666667,11,2014,0
"4521","Pleurotus ostreatus",-0.104166666666666,51.9541666666667,6,1980,0
"4522","Pleurotus ostreatus",-2.82083333333333,56.5625,2,1988,0
"4523","Pleurotus ostreatus",-8.19583333333333,54.4375,5,2010,0
"4524","Pleurotus ostreatus",2.40416666666667,49.2125,3,1983,0
"4525","Pleurotus ostreatus",-4.90416666666667,51.9125,5,1986,0
"4526","Pleurotus ostreatus",-0.220833333333333,51.0541666666667,12,2000,0
"4527","Pleurotus ostreatus",-2.54583333333333,53.4208333333333,7,1999,0
"4528","Pleurotus ostreatus",2.3125,50.9208333333333,6,2002,0
"4529","Pleurotus ostreatus",-3.1875,54.5291666666667,11,1995,0
"4530","Pleurotus ostreatus",-4.12083333333333,53.0125,2,2018,0
"4531","Pleurotus ostreatus",-6.77083333333333,54.3125,7,2019,0
"4532","Pleurotus ostreatus",-7.2875,57.1291666666667,6,1986,0
"4533","Pleurotus ostreatus",-6.3125,55.5875,9,1997,0
"4534","Pleurotus ostreatus",-7.72083333333333,54.4708333333333,4,1997,0
"4535","Pleurotus ostreatus",-4.80416666666667,50.3291666666667,6,2017,0
"4536","Pleurotus ostreatus",-0.345833333333333,54.1458333333333,9,1983,0
