"","species","lon","lat","month","year","present"
"4031","Boletus edulis",-6.25416666666667,55.1291666666667,9,2019,0
"4032","Boletus edulis",-1.47083333333333,52.2458333333333,8,1993,0
"4033","Boletus edulis",-2.47916666666667,54.5708333333333,7,2007,0
"4034","Boletus edulis",-4.6125,55.6625,8,2001,0
"4035","Boletus edulis",-0.387500000000001,53.9125,9,1998,0
"4036","Boletus edulis",-4.12083333333333,55.4625,3,2015,0
"4037","Boletus edulis",-5.04583333333333,51.6208333333333,4,1985,0
"4038","Boletus edulis",-3.07916666666667,56.5125,10,1995,0
"4039","Boletus edulis",-1.2875,49.6208333333333,3,1983,0
"4040","Boletus edulis",-5.0125,58.4541666666667,12,1995,0
"4041","Boletus edulis",1.02083333333333,51.1291666666667,7,1985,0
"4042","Boletus edulis",-0.0291666666666668,49.1541666666667,10,1992,0
"4043","Boletus edulis",-4.97083333333333,58.2958333333333,11,1992,0
"4044","Boletus edulis",0.00416666666666643,52.3958333333333,4,1981,0
"4045","Boletus edulis",-2.37916666666667,52.6625,6,1991,0
"4046","Boletus edulis",-2.82083333333333,55.4875,9,2015,0
"4047","Boletus edulis",3.07916666666667,50.8041666666667,4,2016,0
"4048","Boletus edulis",2.22083333333333,49.5625,1,2005,0
"4049","Boletus edulis",-3.27916666666667,52.2208333333333,2,2017,0
"4050","Boletus edulis",-5.22083333333333,50.0291666666667,7,2003,0
"4051","Boletus edulis",-1.5875,51.5291666666667,11,2006,0
"4052","Boletus edulis",-2.27916666666667,50.9958333333333,1,2019,0
"4053","Boletus edulis",-2.17083333333333,52.2208333333333,11,2013,0
"4054","Boletus edulis",-2.7375,50.9708333333333,1,2011,0
"4055","Boletus edulis",3.8625,49.9708333333333,11,1997,0
"4056","Boletus edulis",-0.595833333333333,49.1041666666667,10,2015,0
"4057","Boletus edulis",0.379166666666666,51.7541666666667,2,2015,0
"4058","Boletus edulis",-2.87916666666667,54.2375,11,2005,0
"4059","Boletus edulis",-1.27083333333333,53.2375,7,1997,0
"4060","Boletus edulis",-3.35416666666667,57.3791666666667,6,2001,0
"4061","Boletus edulis",-1.45416666666667,51.3791666666667,4,1999,0
"4062","Boletus edulis",-5.02083333333333,58.0125,8,1994,0
"4063","Boletus edulis",3.42916666666667,49.6125,4,2018,0
"4064","Boletus edulis",-2.19583333333333,49.2041666666667,9,1987,0
"4065","Boletus edulis",-9.52083333333333,52.3208333333333,6,1988,0
"4066","Boletus edulis",1.5125,52.2541666666667,9,1997,0
"4067","Boletus edulis",-5.27916666666667,57.5791666666667,2,1999,0
"4068","Boletus edulis",-1.35416666666667,60.4208333333333,10,1980,0
"4069","Boletus edulis",-3.4375,55.2375,2,2017,0
"4070","Boletus edulis",-2.87916666666667,51.7958333333333,4,1986,0
"4071","Boletus edulis",-1.90416666666667,55.3541666666667,10,1995,0
"4072","Boletus edulis",-3.32083333333333,51.8875,10,2011,0
"4073","Boletus edulis",1.14583333333333,49.2708333333333,3,1988,0
"4074","Boletus edulis",-2.27083333333333,55.1875,5,1992,0
"4075","Boletus edulis",3.4625,51.2291666666667,8,2002,0
"4076","Boletus edulis",-0.870833333333334,51.2708333333333,10,1988,0
"4077","Boletus edulis",-4.97083333333333,57.5708333333333,11,1994,0
"4078","Boletus edulis",-8.32916666666667,53.3125,7,2003,0
"4079","Boletus edulis",-3.92916666666667,51.6875,7,1989,0
"4080","Boletus edulis",-3.90416666666667,55.7125,8,2012,0
"4081","Boletus edulis",-6.2125,56.4875,2,1997,0
"4082","Boletus edulis",-0.345833333333333,51.3041666666667,4,1986,0
"4083","Boletus edulis",-9.39583333333333,53.8625,8,2014,0
"4084","Boletus edulis",-3.45416666666667,52.8291666666667,4,2014,0
"4085","Boletus edulis",-4.3625,56.0291666666667,2,1991,0
"4086","Boletus edulis",-9.30416666666667,53.4791666666667,3,1981,0
"4087","Boletus edulis",-1.29583333333333,52.9375,7,1993,0
"4088","Boletus edulis",0.754166666666666,51.0125,8,2012,0
"4089","Boletus edulis",-1.8375,51.1625,4,2009,0
"4090","Boletus edulis",0.479166666666666,49.0625,1,2012,0
"4091","Boletus edulis",-0.929166666666667,50.9958333333333,6,1987,0
"4092","Boletus edulis",-1.39583333333333,51.5208333333333,8,2005,0
"4093","Boletus edulis",-4.07083333333333,52.3375,2,2004,0
"4094","Boletus edulis",-5.2375,55.4625,2,1995,0
"4095","Boletus edulis",-1.49583333333333,49.1625,7,1997,0
"4096","Boletus edulis",-7.4125,55.0625,9,2019,0
"4097","Boletus edulis",3.00416666666667,51.2541666666667,1,2007,0
"4098","Boletus edulis",1.3875,52.5958333333333,6,2007,0
"4099","Boletus edulis",-0.720833333333333,53.9791666666667,1,1994,0
"4100","Boletus edulis",2.29583333333333,50.0708333333333,4,2009,0
"4101","Boletus edulis",-2.39583333333333,56.7958333333333,5,1998,0
"4102","Boletus edulis",-1.47916666666667,53.8791666666667,2,2007,0
"4103","Boletus edulis",3.09583333333333,50.6958333333333,4,2017,0
"4104","Boletus edulis",-4.0125,50.6041666666667,5,2007,0
"4105","Boletus edulis",-7.64583333333333,53.2458333333333,8,2001,0
"4106","Boletus edulis",1.7375,50.0541666666667,4,2004,0
"4107","Boletus edulis",-3.9875,53.1541666666667,4,1997,0
"4108","Boletus edulis",-4.5125,54.7791666666667,3,1996,0
"4109","Boletus edulis",0.804166666666667,52.7291666666667,4,2017,0
"4110","Boletus edulis",-6.62083333333333,52.6791666666667,11,2011,0
"4111","Boletus edulis",-0.445833333333333,53.7958333333333,5,2014,0
"4112","Boletus edulis",-6.55416666666667,52.3375,5,1989,0
"4113","Boletus edulis",-1.27083333333333,54.1208333333333,8,1984,0
"4114","Boletus edulis",-6.4625,52.6625,3,1982,0
"4115","Boletus edulis",-2.95416666666667,57.3375,10,2003,0
"4116","Boletus edulis",-0.512500000000001,51.8208333333333,8,1997,0
"4117","Boletus edulis",-9.6375,51.6875,4,2019,0
"4118","Boletus edulis",-0.529166666666667,52.5208333333333,3,2018,0
"4119","Boletus edulis",-9.27916666666667,52.1458333333333,2,2013,0
"4120","Boletus edulis",-8.8625,52.8375,1,1993,0
"4121","Boletus edulis",-1.77083333333333,54.4375,6,2016,0
"4122","Boletus edulis",-4.15416666666667,58.4208333333333,11,1996,0
"4123","Boletus edulis",-3.04583333333333,55.0875,9,2018,0
"4124","Boletus edulis",-6.85416666666667,54.2958333333333,5,2014,0
"4125","Boletus edulis",-9.59583333333333,52.7291666666667,4,2004,0
"4126","Boletus edulis",-6.87916666666667,54.3208333333333,11,1981,0
"4127","Boletus edulis",3.3875,49.9541666666667,6,1993,0
"4128","Boletus edulis",1.27916666666667,52.7791666666667,12,2013,0
"4129","Boletus edulis",3.77916666666667,49.4458333333333,2,1997,0
"4130","Boletus edulis",-2.67083333333333,57.0208333333333,5,2004,0
"4131","Boletus edulis",0.429166666666667,51.7791666666667,8,1999,0
"4132","Boletus edulis",-4.49583333333333,50.6375,5,1987,0
"4133","Boletus edulis",-7.05416666666667,55.0125,6,1999,0
"4134","Boletus edulis",-0.804166666666667,49.2791666666667,3,2008,0
"4135","Boletus edulis",-8.6125,54.6875,12,1985,0
"4136","Boletus edulis",-3.77083333333333,52.0791666666667,12,1985,0
"4137","Boletus edulis",0.920833333333333,49.3958333333333,5,1987,0
"4138","Boletus edulis",3.85416666666667,50.9958333333333,8,2010,0
"4139","Boletus edulis",0.6625,51.2458333333333,2,2016,0
"4140","Boletus edulis",-2.3375,57.0625,2,1989,0
"4141","Boletus edulis",-4.64583333333333,55.1708333333333,10,2004,0
"4142","Boletus edulis",3.2875,51.0458333333333,3,2020,0
"4143","Boletus edulis",1.32083333333333,49.7125,12,2020,0
"4144","Boletus edulis",-3.62916666666667,51.5458333333333,9,2016,0
"4145","Boletus edulis",-1.72916666666667,52.7458333333333,6,1990,0
"4146","Boletus edulis",-4.6875,55.2625,6,2000,0
"4147","Boletus edulis",-8.6125,54.0291666666667,11,1987,0
"4148","Boletus edulis",-2.40416666666667,57.2958333333333,8,1992,0
"4149","Boletus edulis",-1.3875,53.0041666666667,12,2006,0
"4150","Boletus edulis",0.429166666666667,52.6625,11,2003,0
"4151","Boletus edulis",-2.57916666666667,57.2125,12,2019,0
"4152","Boletus edulis",-1.7375,53.2125,8,2011,0
"4153","Boletus edulis",-4.3375,52.1041666666667,10,1993,0
"4154","Boletus edulis",-5.00416666666667,57.8791666666667,3,2019,0
"4155","Boletus edulis",-2.6375,52.7375,2,2000,0
"4156","Boletus edulis",-0.304166666666667,53.7041666666667,3,2011,0
"4157","Boletus edulis",-3.37916666666667,55.0375,8,1994,0
"4158","Boletus edulis",-2.3625,52.0291666666667,9,1999,0
"4159","Boletus edulis",-8.1875,53.2291666666667,4,1983,0
"4160","Boletus edulis",2.0375,50.6625,7,1990,0
"4161","Boletus edulis",-6.1625,55.8875,11,2000,0
"4162","Boletus edulis",-0.0291666666666668,52.6458333333333,7,1993,0
"4163","Boletus edulis",-3.0625,51.8458333333333,1,1981,0
"4164","Boletus edulis",-7.32916666666667,55.2708333333333,6,1993,0
"4165","Boletus edulis",3.67083333333333,49.5041666666667,3,2005,0
"4166","Boletus edulis",-3.09583333333333,56.5875,10,2006,0
"4167","Boletus edulis",-8.12083333333333,54.2541666666667,2,1992,0
"4168","Boletus edulis",-2.17083333333333,55.8541666666667,1,1983,0
"4169","Boletus edulis",-4.29583333333333,55.8791666666667,3,2020,0
"4170","Boletus edulis",-4.5875,58.1291666666667,1,1981,0
"4171","Boletus edulis",-9.77916666666667,51.9291666666667,6,1986,0
"4172","Boletus edulis",-4.05416666666667,55.8375,11,2018,0
"4173","Boletus edulis",-2.19583333333333,55.9125,12,2014,0
"4174","Boletus edulis",-4.9625,54.8458333333333,12,1980,0
"4175","Boletus edulis",-1.0875,52.9041666666667,12,1985,0
"4176","Boletus edulis",-4.92916666666667,58.4208333333333,6,1992,0
"4177","Boletus edulis",1.5875,50.2791666666667,4,2011,0
"4178","Boletus edulis",-2.45416666666667,52.4791666666667,4,2005,0
"4179","Boletus edulis",-7.40416666666667,53.4375,2,1989,0
"4180","Boletus edulis",-8.1125,51.8125,6,1992,0
"4181","Boletus edulis",-1.30416666666667,53.9791666666667,5,1991,0
"4182","Boletus edulis",-3.6375,58.5541666666667,4,2012,0
"4183","Boletus edulis",-8.6875,52.3875,1,1994,0
"4184","Boletus edulis",2.1875,49.2708333333333,6,1992,0
"4185","Boletus edulis",-1.82916666666667,54.5791666666667,1,2001,0
"4186","Boletus edulis",-9.17916666666667,54.1541666666667,11,1992,0
"4187","Boletus edulis",-0.545833333333334,53.3125,2,2007,0
"4188","Boletus edulis",-7.87916666666667,52.9791666666667,3,1985,0
"4189","Boletus edulis",-8.2125,51.8708333333333,6,1990,0
"4190","Boletus edulis",-6.62083333333333,52.7041666666667,12,1993,0
"4191","Boletus edulis",-4.6125,57.7541666666667,11,1983,0
"4192","Boletus edulis",-6.1125,54.4041666666667,3,2001,0
"4193","Boletus edulis",-6.32916666666667,54.5375,8,1996,0
"4194","Boletus edulis",-1.4875,49.4958333333333,4,1990,0
"4195","Boletus edulis",-0.0625,52.4208333333333,2,2010,0
"4196","Boletus edulis",-9.09583333333333,52.2875,4,1986,0
"4197","Boletus edulis",3.80416666666667,50.9291666666667,2,2002,0
"4198","Boletus edulis",-0.245833333333334,54.1375,2,2012,0
"4199","Boletus edulis",-8.59583333333333,54.1875,2,1982,0
"4200","Boletus edulis",-0.8375,51.1708333333333,2,1983,0
"4201","Boletus edulis",-3.34583333333333,50.7791666666667,6,1991,0
"4202","Boletus edulis",-6.94583333333333,52.2541666666667,12,1980,0
"4203","Boletus edulis",-2.4125,57.4041666666667,2,2007,0
"4204","Boletus edulis",-8.77083333333333,53.1625,11,2001,0
"4205","Boletus edulis",-8.77916666666667,53.2458333333333,1,2001,0
"4206","Boletus edulis",1.4625,49.5708333333333,10,1988,0
"4207","Boletus edulis",-5.3125,55.5708333333333,7,2016,0
"4208","Boletus edulis",-3.2375,56.7291666666667,5,1993,0
"4209","Boletus edulis",-3.67916666666667,58.5875,7,1997,0
"4210","Boletus edulis",-2.2375,52.3875,6,2008,0
"4211","Boletus edulis",-0.1625,52.2291666666667,10,1989,0
"4212","Boletus edulis",-6.97083333333333,53.6958333333333,5,1983,0
"4213","Boletus edulis",-2.9125,51.9125,3,2007,0
"4214","Boletus edulis",-3.8375,58.2125,8,1984,0
"4215","Boletus edulis",-6.32916666666667,52.8208333333333,1,1985,0
"4216","Boletus edulis",-8.02916666666667,53.3708333333333,12,2018,0
"4217","Boletus edulis",0.637499999999999,51.2791666666667,6,2019,0
"4218","Boletus edulis",-4.8375,58.0625,9,2015,0
"4219","Boletus edulis",-9.3375,52.7958333333333,1,2006,0
"4220","Boletus edulis",-7.0625,52.4541666666667,9,2020,0
"4221","Boletus edulis",0.545833333333333,49.6208333333333,8,1993,0
"4222","Boletus edulis",-1.0375,51.0208333333333,4,1986,0
"4223","Boletus edulis",-3.2625,52.7291666666667,10,2010,0
"4224","Boletus edulis",-1.0125,49.2041666666667,10,1983,0
"4225","Boletus edulis",3.2375,50.4708333333333,11,1986,0
"4226","Boletus edulis",3.34583333333333,50.7875,2,1988,0
"4227","Boletus edulis",1.75416666666667,50.1875,5,2009,0
"4228","Boletus edulis",-3.59583333333333,55.1541666666667,2,2000,0
"4229","Boletus edulis",-1.5375,50.9291666666667,7,1995,0
"4230","Boletus edulis",-0.0458333333333343,52.3041666666667,6,2008,0
"4231","Boletus edulis",-1.02083333333333,54.1791666666667,12,1983,0
"4232","Boletus edulis",-6.29583333333333,52.7041666666667,8,1986,0
"4233","Boletus edulis",-2.47916666666667,53.2458333333333,7,2013,0
"4234","Boletus edulis",-2.80416666666667,52.5958333333333,3,2000,0
"4235","Boletus edulis",-2.5125,54.8208333333333,10,2002,0
"4236","Boletus edulis",-4.09583333333333,58.5208333333333,4,1991,0
"4237","Boletus edulis",3.55416666666667,50.7625,10,1988,0
"4238","Boletus edulis",-3.87916666666667,52.3708333333333,4,1992,0
"4239","Boletus edulis",-3.50416666666667,53.2958333333333,3,1989,0
"4240","Boletus edulis",2.89583333333333,50.5291666666667,10,1997,0
"4241","Boletus edulis",-8.44583333333333,53.7291666666667,12,2011,0
"4242","Boletus edulis",-8.65416666666667,52.6125,10,1997,0
"4243","Boletus edulis",-8.5125,52.3541666666667,11,1997,0
"4244","Boletus edulis",-9.59583333333333,52.2708333333333,12,1997,0
"4245","Boletus edulis",-3.2875,57.3041666666667,4,1982,0
"4246","Boletus edulis",-3.20416666666667,55.1708333333333,11,1989,0
"4247","Boletus edulis",-9.6125,53.4625,12,2019,0
"4248","Boletus edulis",-3.97083333333333,50.8291666666667,12,2009,0
"4249","Boletus edulis",-6.77916666666667,53.9041666666667,3,2020,0
"4250","Boletus edulis",-4.19583333333333,55.7958333333333,4,2005,0
"4251","Boletus edulis",-0.579166666666667,53.5291666666667,1,1994,0
"4252","Boletus edulis",-6.5375,52.4041666666667,9,2014,0
"4253","Boletus edulis",-4.7875,55.8208333333333,11,2004,0
"4254","Boletus edulis",1.17916666666667,49.7625,3,1988,0
"4255","Boletus edulis",-3.84583333333333,54.8208333333333,11,2009,0
"4256","Boletus edulis",-3.22083333333333,55.6208333333333,5,2007,0
"4257","Boletus edulis",-6.67083333333333,53.3458333333333,9,1989,0
"4258","Boletus edulis",-6.07916666666667,54.8958333333333,9,1994,0
"4259","Boletus edulis",3.25416666666667,49.0208333333333,10,2015,0
"4260","Boletus edulis",-6.0375,55.8541666666667,4,2018,0
"4261","Boletus edulis",-9.47916666666667,52.1375,10,2020,0
"4262","Boletus edulis",-2.07083333333333,57.3125,9,1987,0
"4263","Boletus edulis",-2.3375,54.4541666666667,12,2002,0
"4264","Boletus edulis",-3.4625,58.5791666666667,6,2012,0
"4265","Boletus edulis",-0.9375,53.3458333333333,2,2011,0
"4266","Boletus edulis",3.94583333333333,49.9125,8,2008,0
"4267","Boletus edulis",-4.15416666666667,55.9708333333333,9,1980,0
"4268","Boletus edulis",0.345833333333333,53.1208333333333,8,2007,0
"4269","Boletus edulis",-9.5625,52.2041666666667,8,1983,0
"4270","Boletus edulis",-1.95416666666667,54.7625,8,1997,0
"4271","Boletus edulis",-1.89583333333333,52.6458333333333,9,2000,0
"4272","Boletus edulis",-3.47916666666667,51.8125,6,2000,0
"4273","Boletus edulis",0.0625,53.0208333333333,2,2011,0
"4274","Boletus edulis",-2.6125,52.6708333333333,6,1990,0
"4275","Boletus edulis",-3.17916666666667,54.1208333333333,12,1996,0
"4276","Boletus edulis",1.42083333333333,49.5458333333333,4,1998,0
"4277","Boletus edulis",-2.24583333333333,51.2208333333333,1,2019,0
"4278","Boletus edulis",-5.6125,55.5375,8,1998,0
"4279","Boletus edulis",2.39583333333333,49.6708333333333,9,1993,0
"4280","Boletus edulis",-5.92916666666667,54.6791666666667,6,2016,0
"4281","Boletus edulis",-7.3125,53.3125,10,2005,0
"4282","Boletus edulis",-5.8375,54.2958333333333,5,2018,0
"4283","Boletus edulis",-9.2375,54.2625,6,1982,0
"4284","Boletus edulis",-6.0375,52.9708333333333,10,2001,0
"4285","Boletus edulis",0.1875,49.1791666666667,5,2004,0
"4286","Boletus edulis",-4.14583333333333,55.8708333333333,7,2007,0
"4287","Boletus edulis",0.995833333333334,49.2958333333333,7,1984,0
"4288","Boletus edulis",-4.64583333333333,58.2958333333333,12,2005,0
"4289","Boletus edulis",-1.29583333333333,51.9291666666667,11,1986,0
"4290","Boletus edulis",1.0875,52.2791666666667,8,2005,0
"4291","Boletus edulis",-2.99583333333333,51.1208333333333,3,2015,0
"4292","Boletus edulis",-1.34583333333333,52.3541666666667,12,1980,0
"4293","Boletus edulis",-2.07083333333333,55.7875,6,2012,0
"4294","Boletus edulis",-2.94583333333333,51.2708333333333,4,1990,0
"4295","Boletus edulis",-7.52083333333333,54.3875,6,2018,0
"4296","Boletus edulis",1.99583333333333,49.1375,10,2002,0
"4297","Boletus edulis",-9.0375,51.9791666666667,10,1988,0
"4298","Boletus edulis",-2.87083333333333,56.6125,10,2012,0
"4299","Boletus edulis",-1.95416666666667,53.9791666666667,10,1995,0
"4300","Boletus edulis",-2.69583333333333,51.3708333333333,5,2016,0
"4301","Boletus edulis",3.4375,50.2708333333333,9,2000,0
"4302","Boletus edulis",-2.54583333333333,54.4041666666667,2,1991,0
"4303","Boletus edulis",-2.1625,51.1291666666667,5,1991,0
"4304","Boletus edulis",-4.77083333333333,50.5708333333333,1,1999,0
"4305","Boletus edulis",-3.37916666666667,52.5041666666667,2,1981,0
"4306","Boletus edulis",3.54583333333333,51.0708333333333,4,2018,0
"4307","Boletus edulis",-4.27916666666667,56.8458333333333,4,2000,0
"4308","Boletus edulis",-4.15416666666667,57.0875,8,1994,0
"4309","Boletus edulis",3.7125,50.3375,2,2007,0
"4310","Boletus edulis",-4.0625,52.2875,8,1999,0
"4311","Boletus edulis",-6.1875,52.8791666666667,10,1980,0
"4312","Boletus edulis",-2.70416666666667,56.9208333333333,5,1981,0
"4313","Boletus edulis",-8.2875,52.7125,3,1991,0
"4314","Boletus edulis",3.5125,50.8125,9,1988,0
"4315","Boletus edulis",-4.5875,57.4375,10,1982,0
"4316","Boletus edulis",3.90416666666667,50.2125,9,1994,0
"4317","Boletus edulis",-5.97916666666667,54.5208333333333,4,1986,0
"4318","Boletus edulis",-1.8125,54.2291666666667,12,2009,0
"4319","Boletus edulis",1.7875,50.7541666666667,4,1982,0
"4320","Boletus edulis",-1.50416666666667,50.6958333333333,8,2005,0
"4321","Boletus edulis",-1.57916666666667,53.1791666666667,7,2016,0
"4322","Boletus edulis",1.4375,49.9625,6,1990,0
"4323","Boletus edulis",2.8375,50.8291666666667,10,2013,0
"4324","Boletus edulis",-2.45416666666667,52.3875,1,2006,0
"4325","Boletus edulis",-2.42916666666667,52.7041666666667,6,2002,0
"4326","Boletus edulis",-8.47083333333333,51.8208333333333,8,1998,0
"4327","Boletus edulis",-8.8875,52.6375,5,1997,0
"4328","Boletus edulis",-3.7375,54.8958333333333,9,2018,0
"4329","Boletus edulis",-2.2875,55.8958333333333,6,2009,0
"4330","Boletus edulis",-1.94583333333333,50.7291666666667,10,2001,0
"4331","Boletus edulis",-1.4375,54.7875,5,2005,0
"4332","Boletus edulis",-4.37916666666667,57.6791666666667,2,1988,0
"4333","Boletus edulis",-8.3875,51.8708333333333,10,2001,0
"4334","Boletus edulis",-4.85416666666667,58.2458333333333,7,1986,0
"4335","Boletus edulis",3.97916666666667,51.0958333333333,5,2002,0
"4336","Boletus edulis",-4.30416666666667,58.5208333333333,4,2005,0
"4337","Boletus edulis",0.479166666666666,49.6875,11,1986,0
"4338","Boletus edulis",-2.17916666666667,51.2375,6,2004,0
"4339","Boletus edulis",-3.3875,51.3875,2,1995,0
"4340","Boletus edulis",-4.5625,58.4708333333333,4,1984,0
"4341","Boletus edulis",-3.44583333333333,56.2291666666667,10,2019,0
"4342","Boletus edulis",-7.1375,53.0291666666667,8,2000,0
"4343","Boletus edulis",-2.55416666666667,53.8708333333333,5,1988,0
"4344","Boletus edulis",-8.90416666666667,53.3041666666667,9,2006,0
"4345","Boletus edulis",-3.32916666666667,54.4208333333333,4,1997,0
"4346","Boletus edulis",3.7125,50.8291666666667,3,1993,0
"4347","Boletus edulis",-4.87916666666667,57.6541666666667,12,2003,0
"4348","Boletus edulis",3.42916666666667,50.9458333333333,7,2008,0
"4349","Boletus edulis",-3.9375,55.8208333333333,2,1986,0
"4350","Boletus edulis",2.40416666666667,50.3875,10,1991,0
"4351","Boletus edulis",2.75416666666667,50.6625,11,2011,0
"4352","Boletus edulis",-2.60416666666667,51.7541666666667,12,1983,0
"4353","Boletus edulis",-6.9625,52.9458333333333,1,2008,0
"4354","Boletus edulis",2.04583333333333,50.6041666666667,6,1991,0
"4355","Boletus edulis",1.17916666666667,49.4375,3,1986,0
"4356","Boletus edulis",0.637499999999999,51.3541666666667,3,2013,0
"4357","Boletus edulis",-1.60416666666667,53.7458333333333,9,1984,0
"4358","Boletus edulis",-2.9375,52.5958333333333,2,1994,0
"4359","Boletus edulis",-3.72916666666667,57.6125,9,1983,0
"4360","Boletus edulis",1.57083333333333,50.1708333333333,11,2013,0
"4361","Boletus edulis",-0.945833333333333,51.1125,10,1982,0
"4362","Boletus edulis",2.8875,49.4541666666667,6,2018,0
"4363","Boletus edulis",-3.0375,55.6708333333333,1,2019,0
"4364","Boletus edulis",-4.3125,55.5708333333333,6,2014,0
"4365","Boletus edulis",2.22916666666667,50.7041666666667,6,2009,0
"4366","Boletus edulis",3.57083333333333,49.5625,9,1998,0
"4367","Boletus edulis",-1.87083333333333,53.6541666666667,1,1997,0
"4368","Boletus edulis",-9.55416666666667,53.9125,3,1999,0
"4369","Boletus edulis",-0.704166666666667,51.1875,12,2012,0
"4370","Boletus edulis",-0.845833333333333,54.4291666666667,10,2011,0
"4371","Boletus edulis",-5.49583333333333,57.7625,3,2007,0
"4372","Boletus edulis",-8.12083333333333,52.4791666666667,1,1980,0
"4373","Boletus edulis",1.05416666666667,51.3208333333333,2,1990,0
"4374","Boletus edulis",-1.2375,53.3458333333333,1,1981,0
"4375","Boletus edulis",2.1875,49.2458333333333,3,1999,0
"4376","Boletus edulis",3.72916666666667,49.2458333333333,10,2015,0
"4377","Boletus edulis",-2.0875,52.9958333333333,12,1989,0
"4378","Boletus edulis",1.57083333333333,52.5875,8,2000,0
"4379","Boletus edulis",-4.92916666666667,56.8541666666667,10,2000,0
"4380","Boletus edulis",-3.40416666666667,58.2541666666667,12,2007,0
"4381","Boletus edulis",-2.25416666666667,53.8958333333333,12,2006,0
"4382","Boletus edulis",1.60416666666667,50.3958333333333,11,1987,0
"4383","Boletus edulis",-2.47083333333333,52.0541666666667,4,1985,0
"4384","Boletus edulis",-7.3125,52.2541666666667,5,2013,0
"4385","Boletus edulis",-2.5375,53.3791666666667,1,1996,0
"4386","Boletus edulis",-3.17083333333333,51.0291666666667,10,1985,0
"4387","Boletus edulis",-8.29583333333333,54.9041666666667,5,1982,0
"4388","Boletus edulis",-1.1625,51.6625,4,2010,0
"4389","Boletus edulis",-2.57916666666667,54.3875,4,1983,0
"4390","Boletus edulis",-7.62083333333333,52.4041666666667,6,2005,0
"4391","Boletus edulis",-3.22083333333333,51.0708333333333,2,2011,0
"4392","Boletus edulis",-2.52083333333333,53.8625,5,1994,0
"4393","Boletus edulis",-2.7375,56.5625,6,2012,0
"4394","Boletus edulis",-2.35416666666667,52.9458333333333,4,1982,0
"4395","Boletus edulis",-2.10416666666667,54.4541666666667,8,2006,0
"4396","Boletus edulis",-3.90416666666667,52.7458333333333,5,1992,0
"4397","Boletus edulis",-5.49583333333333,57.4291666666667,9,1993,0
"4398","Boletus edulis",-0.395833333333334,52.0291666666667,7,2018,0
"4399","Boletus edulis",-7.47916666666667,54.7041666666667,8,1988,0
"4400","Boletus edulis",3.9875,51.0041666666667,1,2010,0
"4401","Boletus edulis",-4.17916666666667,50.7041666666667,3,1985,0
"4402","Boletus edulis",-4.59583333333333,50.6041666666667,2,1988,0
"4403","Boletus edulis",0.370833333333334,51.0875,12,2015,0
"4404","Boletus edulis",-1.30416666666667,52.9291666666667,9,2017,0
"4405","Boletus edulis",-2.37083333333333,54.0541666666667,2,1984,0
"4406","Boletus edulis",-7.3125,54.9125,4,1988,0
"4407","Boletus edulis",-4.12916666666667,56.5208333333333,12,2000,0
"4408","Boletus edulis",-3.92083333333333,57.1041666666667,4,1980,0
"4409","Boletus edulis",-6.54583333333333,53.6708333333333,1,1995,0
"4410","Boletus edulis",-1.49583333333333,54.3791666666667,11,1994,0
"4411","Boletus edulis",-3.12916666666667,52.7625,6,2003,0
"4412","Boletus edulis",-6.7875,52.4458333333333,10,2009,0
"4413","Boletus edulis",-4.4625,52.9541666666667,12,2010,0
"4414","Boletus edulis",-2.77916666666667,55.9541666666667,12,1980,0
"4415","Boletus edulis",-4.47916666666667,55.1375,6,2019,0
"4416","Boletus edulis",1.42916666666667,52.3458333333333,12,2013,0
"4417","Boletus edulis",-0.1875,52.5791666666667,4,2004,0
"4418","Boletus edulis",-6.15416666666667,56.7208333333333,6,2000,0
"4419","Boletus edulis",0.262499999999999,52.6625,10,1999,0
"4420","Boletus edulis",-3.87916666666667,55.1458333333333,9,1980,0
"4421","Boletus edulis",2.67083333333333,49.5541666666667,7,2020,0
"4422","Boletus edulis",-3.7375,53.2458333333333,3,1987,0
"4423","Boletus edulis",0.487499999999999,52.0375,2,2020,0
"4424","Boletus edulis",-3.77916666666667,56.5958333333333,3,2011,0
"4425","Boletus edulis",-3.72083333333333,52.7041666666667,1,2007,0
"4426","Boletus edulis",-8.4125,51.9625,7,1987,0
"4427","Boletus edulis",-8.17083333333333,51.8208333333333,7,2005,0
"4428","Boletus edulis",-6.39583333333333,53.6208333333333,6,2000,0
"4429","Boletus edulis",-10.0541666666667,52.1541666666667,5,1983,0
"4430","Boletus edulis",-1.90416666666667,51.2541666666667,6,1992,0
"4431","Boletus edulis",-1.5375,50.8041666666667,2,2005,0
"4432","Boletus edulis",0.5625,51.5875,6,1999,0
"4433","Boletus edulis",-7.0375,52.6958333333333,2,2013,0
"4434","Boletus edulis",-9.30416666666667,52.8875,12,2015,0
"4435","Boletus edulis",-1.62083333333333,54.8958333333333,11,2019,0
"4436","Boletus edulis",-8.1625,52.2041666666667,4,2012,0
"4437","Boletus edulis",-5.19583333333333,58.1791666666667,12,1981,0
"4438","Boletus edulis",-2.32083333333333,55.8125,12,2004,0
"4439","Boletus edulis",-2.79583333333333,55.1625,3,1982,0
"4440","Boletus edulis",-3.8625,50.5458333333333,5,2019,0
"4441","Boletus edulis",-2.00416666666667,51.5375,11,2010,0
"4442","Boletus edulis",-2.45416666666667,52.3208333333333,5,1994,0
